journey_id,channel,day,converted,conversion_day
1700,social,46,0,
1701,direct,16,0,
1701,social,17,0,
1701,paid_search,19,0,
1702,social,31,1,37
1702,social,33,1,37
1702,direct,33,1,37
1702,paid_search,36,1,37
1703,paid_search,39,0,
1704,direct,46,1,52
1704,paid_search,48,1,52
1704,direct,49,1,52
1704,direct,49,1,52
1704,display,50,1,52
1704,direct,50,1,52
1705,email,8,0,
1706,social,47,0,
1706,email,47,0,
1707,direct,30,0,
1708,social,47,0,
1708,email,49,0,
1709,organic_search,2,1,7
1709,paid_search,5,1,7
1709,social,6,1,7
1709,referral,7,1,7
1710,referral,9,0,
1710,paid_search,11,0,
1711,organic_search,28,1,36
1711,direct,31,1,36
1711,referral,34,1,36
1711,display,35,1,36
1712,organic_search,67,1,69
1712,referral,68,1,69
1712,direct,68,1,69
1713,referral,3,1,11
1713,social,5,1,11
1713,direct,7,1,11
1713,paid_search,10,1,11
1714,organic_search,57,0,
1714,email,59,0,
1715,email,4,0,
1715,paid_search,6,0,
1715,direct,6,0,
1715,paid_search,8,0,
1716,paid_search,3,0,
1717,email,37,0,
1718,email,26,0,
1718,direct,26,0,
1719,social,22,1,33
1719,direct,23,1,33
1719,social,25,1,33
1719,organic_search,26,1,33
1719,referral,28,1,33
1719,display,31,1,33
1720,organic_search,29,0,
1721,paid_search,13,1,14
1721,social,13,1,14
1721,organic_search,14,1,14
1722,referral,44,0,
1722,direct,45,0,
1723,email,57,1,62
1723,social,59,1,62
1723,social,60,1,62
1723,paid_search,61,1,62
1723,referral,62,1,62
1724,paid_search,31,1,36
1724,social,32,1,36
1724,direct,33,1,36
1724,display,34,1,36
1724,email,36,1,36
1725,organic_search,55,0,
1726,email,0,1,7
1726,direct,2,1,7
1726,paid_search,4,1,7
1726,direct,4,1,7
1726,direct,5,1,7
1727,display,11,1,18
1727,organic_search,11,1,18
1727,referral,13,1,18
1727,direct,14,1,18
1727,email,16,1,18
1727,display,17,1,18
1728,referral,66,1,66
1729,display,6,1,10
1729,organic_search,6,1,10
1729,referral,8,1,10
1729,email,9,1,10
1729,email,10,1,10
1730,paid_search,15,1,15
1731,organic_search,13,1,18
1731,paid_search,14,1,18
1731,referral,15,1,18
1731,direct,16,1,18
1731,display,17,1,18
1732,direct,68,0,
1733,email,10,0,
1733,referral,10,0,
1733,social,13,0,
1734,display,41,1,46
1734,display,42,1,46
1734,direct,45,1,46
1734,paid_search,46,1,46
1735,direct,48,0,
1736,organic_search,11,0,
1736,referral,14,0,
1736,social,16,0,
1737,email,23,0,
1737,display,26,0,
1737,direct,27,0,
1738,email,50,1,52
1738,social,50,1,52
1738,social,50,1,52
1739,paid_search,15,0,
1739,email,15,0,
1739,organic_search,16,0,
1740,paid_search,49,0,
1740,paid_search,50,0,
1741,email,9,1,14
1741,direct,11,1,14
1741,direct,11,1,14
1741,referral,13,1,14
1742,organic_search,52,0,
1743,email,14,1,19
1743,organic_search,16,1,19
1743,direct,17,1,19
1744,paid_search,71,1,81
1744,paid_search,73,1,81
1744,email,75,1,81
1744,direct,78,1,81
1744,direct,81,1,81
1744,email,81,1,81
1745,paid_search,69,1,69
1745,organic_search,69,1,69
1746,referral,7,1,14
1746,referral,8,1,14
1746,social,8,1,14
1746,social,11,1,14
1746,email,13,1,14
1747,referral,58,1,62
1747,social,59,1,62
1747,referral,61,1,62
1748,organic_search,7,0,
1748,paid_search,8,0,
1749,display,6,0,
1749,social,8,0,
1749,referral,11,0,
1750,email,74,0,
1750,display,74,0,
1751,display,62,1,71
1751,direct,65,1,71
1751,paid_search,68,1,71
1751,organic_search,70,1,71
1751,organic_search,71,1,71
1752,paid_search,74,0,
1753,email,25,1,35
1753,organic_search,25,1,35
1753,paid_search,28,1,35
1753,direct,31,1,35
1753,email,33,1,35
1754,social,4,0,
1754,display,7,0,
1754,social,10,0,
1755,display,18,0,
1756,organic_search,47,0,
1756,display,50,0,
1757,organic_search,74,0,
1757,social,75,0,
1757,paid_search,78,0,
1758,paid_search,65,0,
1758,direct,67,0,
1759,organic_search,62,0,
1760,organic_search,19,0,
1760,email,19,0,
1761,direct,18,1,24
1761,email,19,1,24
1761,display,22,1,24
1762,display,64,1,67
1762,social,64,1,67
1762,direct,67,1,67
1763,referral,48,0,
1763,display,48,0,
1764,organic_search,71,1,71
1764,referral,71,1,71
1765,email,19,1,26
1765,display,19,1,26
1765,email,20,1,26
1765,display,23,1,26
1765,paid_search,26,1,26
1766,referral,38,1,43
1766,email,38,1,43
1766,paid_search,39,1,43
1766,organic_search,42,1,43
1767,display,52,1,56
1767,paid_search,52,1,56
1767,paid_search,54,1,56
1767,display,56,1,56
1767,organic_search,56,1,56
1768,organic_search,30,0,
1768,organic_search,33,0,
1768,email,33,0,
1769,email,64,0,
1769,email,64,0,
1770,organic_search,36,1,43
1770,paid_search,38,1,43
1770,email,39,1,43
1770,social,42,1,43
1771,paid_search,71,1,78
1771,organic_search,73,1,78
1771,organic_search,75,1,78
1771,organic_search,76,1,78
1771,referral,77,1,78
1772,social,29,0,
1772,direct,30,0,
1773,display,57,0,
1773,organic_search,59,0,
1773,social,61,0,
1774,email,27,1,32
1774,paid_search,27,1,32
1774,email,27,1,32
1774,referral,28,1,32
1774,social,30,1,32
1774,paid_search,31,1,32
1775,direct,3,1,12
1775,referral,6,1,12
1775,display,7,1,12
1775,referral,10,1,12
1776,referral,66,1,71
1776,direct,66,1,71
1776,paid_search,69,1,71
1777,direct,57,1,61
1777,direct,58,1,61
1777,display,61,1,61
1778,referral,62,1,70
1778,email,65,1,70
1778,organic_search,66,1,70
1778,direct,68,1,70
1779,direct,26,1,31
1779,email,27,1,31
1779,organic_search,29,1,31
1779,organic_search,29,1,31
1780,social,62,1,69
1780,paid_search,64,1,69
1780,paid_search,66,1,69
1780,referral,68,1,69
1781,social,45,1,49
1781,organic_search,46,1,49
1781,direct,47,1,49
1782,social,24,1,25
1782,referral,24,1,25
1783,email,50,0,
1783,referral,50,0,
1784,social,18,1,20
1784,email,18,1,20
1785,display,16,0,
1785,social,17,0,
1786,paid_search,68,0,
1786,organic_search,70,0,
1786,organic_search,71,0,
1786,display,71,0,
1786,organic_search,73,0,
1787,paid_search,46,0,
1787,paid_search,46,0,
1788,paid_search,2,1,3
1788,display,2,1,3
1788,email,3,1,3
1788,direct,3,1,3
1789,referral,19,1,26
1789,referral,22,1,26
1789,email,24,1,26
1789,referral,24,1,26
1790,organic_search,19,0,
1790,paid_search,22,0,
1791,organic_search,29,1,34
1791,email,31,1,34
1791,paid_search,34,1,34
1792,organic_search,24,1,24
1792,organic_search,24,1,24
1792,paid_search,24,1,24
1792,direct,24,1,24
1793,social,12,0,
1793,display,13,0,
1793,paid_search,16,0,
1793,organic_search,18,0,
1793,referral,21,0,
1794,social,14,0,
1794,referral,17,0,
1795,email,70,0,
1795,paid_search,73,0,
1796,social,60,0,
1796,direct,60,0,
1797,direct,9,0,
1798,social,62,0,
1798,referral,63,0,
1799,email,64,0,
1799,paid_search,64,0,
1800,paid_search,10,0,
1800,organic_search,12,0,
1800,display,12,0,
1801,social,3,0,
1802,paid_search,2,1,11
1802,email,4,1,11
1802,email,7,1,11
1802,social,9,1,11
1803,organic_search,59,1,66
1803,paid_search,61,1,66
1803,email,64,1,66
1803,organic_search,64,1,66
1804,email,67,0,
1805,paid_search,50,0,
1805,display,50,0,
1805,organic_search,51,0,
1806,organic_search,72,1,83
1806,display,74,1,83
1806,paid_search,77,1,83
1806,organic_search,78,1,83
1806,social,81,1,83
1807,organic_search,71,0,
1807,organic_search,73,0,
1808,referral,5,1,10
1808,paid_search,8,1,10
1808,referral,10,1,10
1809,paid_search,10,1,14
1809,organic_search,12,1,14
1809,direct,12,1,14
1810,email,38,1,47
1810,direct,39,1,47
1810,organic_search,41,1,47
1810,email,41,1,47
1810,social,42,1,47
1810,paid_search,45,1,47
1811,paid_search,54,1,58
1811,direct,54,1,58
1811,display,54,1,58
1811,paid_search,54,1,58
1811,referral,54,1,58
1811,email,56,1,58
1812,email,20,0,
1813,paid_search,68,0,
1813,direct,68,0,
1813,paid_search,70,0,
1814,social,4,0,
1814,organic_search,7,0,
1815,display,36,0,
1815,organic_search,37,0,
1816,social,66,1,71
1816,direct,66,1,71
1816,email,69,1,71
1816,referral,71,1,71
1817,email,10,1,13
1817,email,11,1,13
1817,referral,12,1,13
1818,direct,40,1,44
1818,paid_search,40,1,44
1818,referral,43,1,44
1818,display,44,1,44
1819,organic_search,16,1,19
1819,direct,18,1,19
1819,direct,18,1,19
1820,display,66,0,
1820,direct,68,0,
1821,paid_search,57,1,59
1821,display,59,1,59
1822,email,41,1,46
1822,email,43,1,46
1822,direct,45,1,46
1823,referral,27,0,
1823,display,28,0,
1824,email,8,1,11
1824,email,9,1,11
1824,email,10,1,11
1825,paid_search,66,0,
1825,email,66,0,
1826,social,10,1,14
1826,direct,12,1,14
1827,referral,20,1,25
1827,email,22,1,25
1827,email,24,1,25
1828,paid_search,5,0,
1828,referral,6,0,
1829,display,65,0,
1830,organic_search,12,0,
1831,social,69,1,74
1831,display,69,1,74
1831,paid_search,72,1,74
1831,display,74,1,74
1832,organic_search,35,0,
1832,referral,36,0,
1833,referral,30,0,
1833,social,32,0,
1834,social,24,1,30
1834,email,25,1,30
1834,social,27,1,30
1834,referral,29,1,30
1835,organic_search,70,0,
1835,organic_search,73,0,
1835,display,73,0,
1836,direct,30,1,34
1836,email,33,1,34
1837,social,51,0,
1838,paid_search,68,1,70
1838,social,70,1,70
1839,direct,64,0,
1840,direct,52,0,
1841,direct,68,0,
1842,direct,4,1,4
1842,paid_search,4,1,4
1842,referral,4,1,4
1843,organic_search,32,0,
1843,email,32,0,
1844,direct,21,1,26
1844,email,23,1,26
1844,social,26,1,26
1845,paid_search,59,1,67
1845,display,61,1,67
1845,paid_search,63,1,67
1845,organic_search,65,1,67
1846,referral,68,1,72
1846,direct,70,1,72
1846,social,71,1,72
1847,referral,5,0,
1847,social,5,0,
1847,direct,5,0,
1848,email,36,0,
1848,referral,38,0,
1849,organic_search,31,0,
1850,paid_search,62,0,
1851,referral,32,0,
1851,social,35,0,
1852,paid_search,58,1,60
1853,referral,6,0,
1854,display,43,0,
1854,email,43,0,
1854,social,46,0,
1855,email,73,1,76
1855,email,75,1,76
1856,social,52,1,55
1856,paid_search,54,1,55
1856,direct,54,1,55
1856,organic_search,54,1,55
1857,paid_search,65,1,69
1857,referral,65,1,69
1857,social,67,1,69
1857,direct,67,1,69
1858,referral,39,0,
1858,social,42,0,
1859,social,34,1,40
1859,email,35,1,40
1859,paid_search,38,1,40
1859,paid_search,40,1,40
1859,referral,40,1,40
1860,organic_search,23,1,29
1860,email,24,1,29
1860,organic_search,27,1,29
1861,paid_search,11,1,18
1861,paid_search,11,1,18
1861,social,13,1,18
1861,organic_search,16,1,18
1862,organic_search,0,1,3
1862,email,0,1,3
1862,organic_search,1,1,3
1862,paid_search,3,1,3
1862,referral,3,1,3
1863,social,76,0,
1863,email,77,0,
1864,social,34,1,38
1864,referral,34,1,38
1864,email,34,1,38
1864,organic_search,37,1,38
1865,email,45,0,
1865,direct,45,0,
1866,social,55,0,
1866,organic_search,58,0,
1866,direct,60,0,
1867,email,47,1,53
1867,display,49,1,53
1867,organic_search,52,1,53
1868,organic_search,68,0,
1868,referral,71,0,
1868,email,72,0,
1869,organic_search,26,1,30
1869,paid_search,27,1,30
1869,organic_search,29,1,30
1870,direct,9,0,
1870,organic_search,9,0,
1871,direct,3,1,8
1871,paid_search,3,1,8
1871,paid_search,6,1,8
1871,social,6,1,8
1871,display,6,1,8
1871,paid_search,7,1,8
1872,social,54,0,
1873,organic_search,41,0,
1873,email,44,0,
1874,referral,50,0,
1874,email,51,0,
1875,direct,18,0,
1875,email,21,0,
1876,organic_search,74,0,
1876,direct,74,0,
1876,organic_search,75,0,
1877,direct,76,1,83
1877,direct,78,1,83
1877,referral,80,1,83
1877,display,82,1,83
1877,organic_search,83,1,83
1878,email,25,0,
1878,display,28,0,
1879,direct,49,1,60
1879,organic_search,51,1,60
1879,direct,54,1,60
1879,paid_search,54,1,60
1879,organic_search,57,1,60
1879,display,59,1,60
1880,organic_search,62,0,
1881,paid_search,24,1,29
1881,paid_search,24,1,29
1881,referral,26,1,29
1881,display,29,1,29
1882,paid_search,72,0,
1882,organic_search,74,0,
1883,email,23,0,
1883,social,26,0,
1883,direct,26,0,
1884,paid_search,65,1,67
1885,direct,6,0,
1886,referral,63,0,
1886,direct,65,0,
1886,referral,68,0,
1887,organic_search,56,1,58
1887,social,56,1,58
1887,paid_search,58,1,58
1888,social,33,0,
1888,organic_search,36,0,
1889,display,32,0,
1889,email,32,0,
1889,paid_search,35,0,
1890,organic_search,54,1,59
1890,referral,56,1,59
1890,direct,56,1,59
1890,email,57,1,59
1890,organic_search,59,1,59
1891,direct,46,0,
1891,email,47,0,
1892,referral,78,1,81
1892,paid_search,78,1,81
1892,direct,78,1,81
1892,social,78,1,81
1892,email,81,1,81
1893,display,9,0,
1893,paid_search,9,0,
1893,organic_search,10,0,
1894,referral,29,0,
1895,organic_search,70,1,75
1895,organic_search,70,1,75
1895,social,73,1,75
1895,organic_search,74,1,75
1896,email,12,0,
1896,email,12,0,
1896,direct,13,0,
1896,email,13,0,
1897,social,16,1,20
1897,display,17,1,20
1897,referral,17,1,20
1897,social,18,1,20
1897,organic_search,19,1,20
1897,paid_search,20,1,20
1898,referral,7,0,
1898,organic_search,8,0,
1899,paid_search,17,0,
1900,email,12,0,
1900,organic_search,15,0,
1900,paid_search,17,0,
1901,paid_search,3,0,
1901,email,4,0,
1901,organic_search,6,0,
1902,referral,64,0,
1903,referral,53,0,
1903,paid_search,56,0,
1904,email,10,1,14
1904,referral,12,1,14
1904,direct,13,1,14
1905,social,70,1,71
1905,direct,70,1,71
1906,organic_search,4,0,
1906,referral,6,0,
1906,social,9,0,
1907,social,23,0,
1907,paid_search,26,0,
1908,email,56,0,
1908,paid_search,56,0,
1909,organic_search,33,0,
1910,referral,59,0,
1910,email,61,0,
1911,paid_search,15,0,
1911,email,16,0,
1912,organic_search,3,1,7
1912,organic_search,6,1,7
1912,referral,6,1,7
1912,paid_search,6,1,7
1913,organic_search,34,1,38
1913,direct,34,1,38
1913,email,36,1,38
1913,referral,36,1,38
1914,direct,7,1,11
1914,paid_search,7,1,11
1914,paid_search,8,1,11
1914,referral,8,1,11
1914,organic_search,11,1,11
1915,referral,21,0,
1916,paid_search,5,1,13
1916,direct,7,1,13
1916,direct,8,1,13
1916,paid_search,10,1,13
1916,paid_search,11,1,13
1917,social,74,1,76
1917,paid_search,75,1,76
1917,direct,76,1,76
1918,display,5,1,11
1918,referral,7,1,11
1918,social,7,1,11
1918,direct,10,1,11
1918,organic_search,10,1,11
1918,organic_search,11,1,11
1919,direct,49,1,51
1919,referral,50,1,51
1919,display,50,1,51
1920,paid_search,42,0,
1920,referral,45,0,
1920,social,46,0,
1921,email,44,1,48
1921,paid_search,47,1,48
1922,paid_search,61,0,
1922,direct,64,0,
1923,email,30,1,33
1923,display,32,1,33
1923,direct,32,1,33
1923,paid_search,32,1,33
1923,direct,33,1,33
1924,referral,48,0,
1924,direct,51,0,
1924,email,51,0,
1925,email,10,0,
1925,paid_search,11,0,
1926,referral,65,1,65
1927,paid_search,25,0,
1927,paid_search,26,0,
1928,organic_search,56,0,
1929,paid_search,63,1,65
1929,referral,64,1,65
1929,organic_search,64,1,65
1929,social,64,1,65
1930,email,17,1,28
1930,paid_search,19,1,28
1930,email,19,1,28
1930,direct,21,1,28
1930,social,24,1,28
1930,organic_search,27,1,28
1931,referral,72,0,
1931,direct,75,0,
1931,organic_search,75,0,
1932,email,16,1,22
1932,email,17,1,22
1932,paid_search,17,1,22
1932,paid_search,17,1,22
1932,paid_search,18,1,22
1932,social,20,1,22
1933,social,38,0,
1933,paid_search,39,0,
1934,organic_search,41,0,
1935,organic_search,51,0,
1936,paid_search,21,1,29
1936,email,24,1,29
1936,referral,24,1,29
1936,paid_search,26,1,29
1936,direct,27,1,29
1937,direct,17,1,19
1937,display,18,1,19
1937,paid_search,18,1,19
1938,email,10,0,
1938,organic_search,10,0,
1938,referral,12,0,
1939,display,67,1,74
1939,paid_search,67,1,74
1939,email,70,1,74
1939,social,71,1,74
1939,referral,72,1,74
1939,referral,72,1,74
1940,display,30,0,
1940,email,32,0,
1941,email,48,1,55
1941,direct,51,1,55
1941,email,54,1,55
1941,email,54,1,55
1942,paid_search,41,1,47
1942,direct,42,1,47
1942,direct,43,1,47
1942,organic_search,44,1,47
1942,social,46,1,47
1943,display,31,0,
1943,email,31,0,
1944,social,53,0,
1944,social,56,0,
1945,social,59,0,
1945,social,61,0,
1945,paid_search,64,0,
1946,referral,22,0,
1946,paid_search,23,0,
1947,organic_search,63,1,67
1947,display,63,1,67
1947,social,65,1,67
1948,display,21,0,
1948,paid_search,24,0,
1948,paid_search,25,0,
1949,paid_search,57,1,60
1949,email,59,1,60
1950,email,36,0,
1951,display,55,0,
1952,email,63,0,
1952,referral,66,0,
1952,referral,67,0,
1953,direct,52,1,61
1953,paid_search,55,1,61
1953,social,57,1,61
1953,display,58,1,61
1953,paid_search,59,1,61
1954,direct,4,0,
1954,referral,6,0,
1955,email,10,0,
1955,paid_search,13,0,
1956,referral,46,1,49
1956,referral,46,1,49
1956,organic_search,47,1,49
1957,organic_search,45,0,
1957,social,47,0,
1957,email,47,0,
1958,direct,23,0,
1958,email,23,0,
1959,paid_search,65,0,
1959,email,65,0,
1960,social,65,0,
1961,email,52,1,56
1961,organic_search,54,1,56
1961,organic_search,54,1,56
1961,referral,54,1,56
1961,display,55,1,56
1962,email,36,0,
1962,direct,38,0,
1963,direct,68,1,75
1963,direct,69,1,75
1963,email,72,1,75
1963,paid_search,73,1,75
1964,email,62,0,
1964,social,62,0,
1965,paid_search,52,1,59
1965,social,55,1,59
1965,email,58,1,59
1966,direct,30,1,36
1966,paid_search,33,1,36
1966,display,36,1,36
1967,direct,44,0,
1967,email,47,0,
1968,email,61,1,73
1968,social,63,1,73
1968,display,64,1,73
1968,email,66,1,73
1968,email,69,1,73
1968,email,72,1,73
1969,social,39,0,
1969,display,42,0,
1970,display,69,0,
1970,paid_search,69,0,
1971,direct,53,0,
1971,email,53,0,
1971,referral,56,0,
1971,direct,58,0,
1972,organic_search,63,1,67
1972,referral,64,1,67
1972,paid_search,65,1,67
1973,direct,29,1,36
1973,direct,32,1,36
1973,display,33,1,36
1973,organic_search,33,1,36
1973,referral,36,1,36
1974,paid_search,4,0,
1974,organic_search,7,0,
1975,email,26,1,38
1975,organic_search,26,1,38
1975,display,29,1,38
1975,direct,32,1,38
1975,paid_search,33,1,38
1975,direct,36,1,38
1976,email,25,1,33
1976,social,28,1,33
1976,organic_search,29,1,33
1976,organic_search,32,1,33
1977,referral,22,0,
1977,display,25,0,
1977,paid_search,25,0,
1978,direct,52,1,62
1978,display,52,1,62
1978,email,55,1,62
1978,referral,57,1,62
1978,referral,60,1,62
1979,social,29,0,
1979,display,32,0,
1980,email,68,1,73
1980,social,69,1,73
1980,referral,71,1,73
1980,referral,71,1,73
1981,email,18,1,24
1981,email,20,1,24
1981,direct,22,1,24
1981,organic_search,22,1,24
1982,referral,41,0,
1982,direct,44,0,
1982,organic_search,47,0,
1983,paid_search,60,1,66
1983,organic_search,61,1,66
1983,direct,64,1,66
1983,referral,64,1,66
1983,paid_search,65,1,66
1984,paid_search,29,0,
1985,social,13,1,19
1985,email,14,1,19
1985,direct,15,1,19
1985,display,18,1,19
1986,email,54,1,61
1986,email,56,1,61
1986,social,59,1,61
1986,social,60,1,61
1987,paid_search,46,1,48
1987,social,47,1,48
1987,referral,48,1,48
1988,organic_search,27,0,
1989,display,32,1,37
1989,paid_search,34,1,37
1989,referral,35,1,37
1990,paid_search,71,1,75
1990,direct,71,1,75
1990,direct,73,1,75
1991,social,38,1,45
1991,display,41,1,45
1991,social,44,1,45
1991,email,45,1,45
1992,paid_search,42,0,
1993,organic_search,69,0,
1993,social,70,0,
1994,social,41,1,50
1994,direct,43,1,50
1994,organic_search,44,1,50
1994,direct,47,1,50
1994,direct,49,1,50
1995,direct,36,1,44
1995,organic_search,39,1,44
1995,email,42,1,44
1996,email,51,1,60
1996,social,54,1,60
1996,direct,57,1,60
1996,referral,59,1,60
1997,paid_search,36,1,43
1997,referral,37,1,43
1997,referral,39,1,43
1997,referral,42,1,43
1997,direct,42,1,43
1998,paid_search,42,1,52
1998,social,45,1,52
1998,referral,47,1,52
1998,email,50,1,52
1999,email,67,0,
1999,organic_search,68,0,
2000,email,38,0,
2000,email,38,0,
2000,referral,39,0,
2000,organic_search,41,0,
2001,social,20,0,
2002,referral,23,1,29
2002,referral,24,1,29
2002,direct,27,1,29
2002,referral,29,1,29
2003,email,18,1,24
2003,direct,21,1,24
2003,referral,24,1,24
2003,direct,24,1,24
2003,referral,24,1,24
2004,referral,5,0,
2004,paid_search,7,0,
2005,direct,23,1,28
2005,display,26,1,28
2006,direct,41,0,
2006,direct,41,0,
2007,social,35,0,
2008,organic_search,59,1,66
2008,organic_search,62,1,66
2008,organic_search,63,1,66
2008,direct,64,1,66
2008,email,65,1,66
2009,referral,15,0,
2010,email,26,0,
2010,social,27,0,
2011,organic_search,3,1,13
2011,paid_search,5,1,13
2011,direct,8,1,13
2011,paid_search,11,1,13
2012,email,32,1,37
2012,organic_search,34,1,37
2012,paid_search,35,1,37
2012,email,37,1,37
2013,email,66,1,71
2013,referral,69,1,71
2013,direct,69,1,71
2014,organic_search,66,1,73
2014,display,68,1,73
2014,email,69,1,73
2014,organic_search,71,1,73
2015,email,73,0,
2015,paid_search,74,0,
2015,social,75,0,
2016,direct,31,1,33
2016,social,31,1,33
2017,email,59,0,
2017,direct,62,0,
2018,direct,51,0,
2018,organic_search,52,0,
2019,paid_search,72,0,
2019,organic_search,72,0,
2020,paid_search,62,1,76
2020,referral,64,1,76
2020,email,66,1,76
2020,email,68,1,76
2020,display,71,1,76
2020,social,74,1,76
2021,organic_search,51,0,
2021,organic_search,54,0,
2022,paid_search,65,0,
2022,paid_search,66,0,
2022,social,66,0,
2023,email,71,0,
2023,organic_search,73,0,
2024,social,34,0,
2024,direct,34,0,
2025,referral,20,1,26
2025,email,23,1,26
2025,direct,23,1,26
2025,referral,25,1,26
2025,direct,25,1,26
2026,paid_search,34,0,
2027,referral,73,0,
2027,direct,76,0,
2028,social,67,1,73
2028,direct,69,1,73
2028,paid_search,69,1,73
2028,social,72,1,73
2028,email,73,1,73
2029,social,40,1,44
2029,paid_search,42,1,44
2029,paid_search,43,1,44
2030,paid_search,75,0,
2030,display,77,0,
2031,referral,35,1,40
2031,display,35,1,40
2031,paid_search,38,1,40
2031,referral,38,1,40
2031,paid_search,40,1,40
2032,direct,20,1,26
2032,organic_search,23,1,26
2032,social,25,1,26
2032,display,25,1,26
2033,paid_search,74,0,
2034,social,21,1,29
2034,organic_search,21,1,29
2034,email,24,1,29
2034,social,24,1,29
2034,organic_search,27,1,29
2035,social,9,0,
2036,referral,53,0,
2036,paid_search,56,0,
2036,referral,59,0,
2037,referral,12,1,14
2037,display,12,1,14
2038,social,14,0,
2038,display,16,0,
2038,email,16,0,
2039,paid_search,57,1,64
2039,referral,59,1,64
2039,organic_search,61,1,64
2039,organic_search,62,1,64
2039,email,63,1,64
2040,organic_search,77,1,83
2040,referral,80,1,83
2040,paid_search,82,1,83
2041,social,25,1,29
2041,paid_search,25,1,29
2041,paid_search,25,1,29
2041,referral,26,1,29
2041,email,27,1,29
2042,display,62,0,
2042,direct,64,0,
2042,email,65,0,
2043,organic_search,33,0,
2044,direct,5,1,9
2044,direct,8,1,9
2044,display,9,1,9
2044,direct,9,1,9
2045,direct,18,1,31
2045,email,21,1,31
2045,email,24,1,31
2045,display,26,1,31
2045,paid_search,29,1,31
2046,direct,70,1,76
2046,display,72,1,76
2046,email,72,1,76
2046,email,74,1,76
2046,paid_search,76,1,76
2046,email,76,1,76
2047,referral,22,0,
2047,display,25,0,
2048,paid_search,21,1,29
2048,organic_search,22,1,29
2048,email,22,1,29
2048,organic_search,25,1,29
2048,email,28,1,29
2049,referral,77,1,89
2049,direct,80,1,89
2049,email,82,1,89
2049,paid_search,85,1,89
2049,email,87,1,89
2049,paid_search,89,1,89
2050,paid_search,1,0,
2050,referral,2,0,
2051,referral,56,0,
2051,paid_search,58,0,
2051,email,59,0,
2052,referral,4,1,15
2052,email,4,1,15
2052,paid_search,6,1,15
2052,organic_search,9,1,15
2052,direct,12,1,15
2052,social,15,1,15
2053,display,10,0,
2053,paid_search,12,0,
2053,organic_search,12,0,
2054,display,25,0,
2054,referral,26,0,
2055,display,23,0,
2055,direct,24,0,
2056,paid_search,21,1,27
2056,display,23,1,27
2056,organic_search,23,1,27
2056,email,25,1,27
2057,direct,29,1,38
2057,direct,31,1,38
2057,organic_search,34,1,38
2057,email,35,1,38
2057,direct,37,1,38
2058,organic_search,25,0,
2058,paid_search,28,0,
2059,paid_search,42,1,52
2059,email,45,1,52
2059,direct,47,1,52
2059,referral,50,1,52
2060,referral,65,1,71
2060,email,67,1,71
2060,paid_search,67,1,71
2060,referral,69,1,71
2061,email,73,0,
2061,organic_search,74,0,
2061,display,77,0,
2062,paid_search,34,0,
2062,direct,34,0,
2062,referral,35,0,
2063,paid_search,28,1,35
2063,social,31,1,35
2063,paid_search,33,1,35
2064,social,78,0,
2064,display,79,0,
2065,paid_search,16,1,17
2065,email,17,1,17
2065,referral,17,1,17
2065,paid_search,17,1,17
2066,email,32,0,
2066,direct,33,0,
2067,paid_search,9,1,17
2067,direct,11,1,17
2067,referral,13,1,17
2067,referral,16,1,17
2068,email,69,0,
2068,direct,72,0,
2069,organic_search,60,0,
2070,referral,18,1,23
2070,email,18,1,23
2070,direct,20,1,23
2070,display,22,1,23
2071,social,46,0,
2071,social,47,0,
2072,email,41,0,
2073,paid_search,71,0,
2073,referral,73,0,
2073,paid_search,76,0,
2074,referral,28,0,
2074,paid_search,30,0,
2075,direct,32,1,37
2075,email,33,1,37
2075,organic_search,35,1,37
2076,organic_search,56,0,
2076,email,58,0,
2076,social,60,0,
2077,referral,60,1,66
2077,direct,62,1,66
2077,referral,65,1,66
2078,organic_search,69,1,79
2078,organic_search,71,1,79
2078,direct,72,1,79
2078,direct,74,1,79
2078,organic_search,77,1,79
2078,direct,79,1,79
2079,email,69,0,
2079,organic_search,71,0,
2080,email,17,0,
2081,referral,15,0,
2081,organic_search,16,0,
2082,organic_search,22,0,
2083,email,65,0,
2084,social,38,1,43
2084,direct,38,1,43
2084,email,41,1,43
2084,email,41,1,43
2085,social,77,1,87
2085,display,80,1,87
2085,paid_search,81,1,87
2085,referral,84,1,87
2085,paid_search,86,1,87
2086,email,22,0,
2087,email,56,0,
2088,direct,2,0,
2088,paid_search,2,0,
2089,email,11,1,17
2089,social,14,1,17
2089,email,14,1,17
2089,social,15,1,17
2090,paid_search,64,1,71
2090,email,64,1,71
2090,social,67,1,71
2090,email,69,1,71
2091,email,45,1,53
2091,social,48,1,53
2091,paid_search,50,1,53
2091,paid_search,51,1,53
2091,social,52,1,53
2092,organic_search,5,0,
2093,email,33,0,
2094,direct,58,1,62
2094,email,60,1,62
2095,organic_search,19,1,23
2095,organic_search,21,1,23
2095,paid_search,23,1,23
2096,email,52,0,
2096,organic_search,54,0,
2097,email,41,1,46
2097,display,42,1,46
2097,direct,44,1,46
2097,paid_search,45,1,46
2097,referral,46,1,46
2098,referral,8,0,
2099,direct,23,1,30
2099,email,26,1,30
2099,social,29,1,30
2100,direct,64,1,64
2100,paid_search,64,1,64
2101,social,45,1,50
2101,social,45,1,50
2101,social,48,1,50
2101,display,50,1,50
2102,organic_search,32,1,35
2102,email,33,1,35
2102,social,35,1,35
